Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year
8664,71,9.2,0,5,0,1,6,1,2,1,1,5
4638,71,9.4,0,2,0,1,5,0,8,1,1,10
862,71,10.3,0,4,0,1,7,0,5,1,1,4
136,71,10.4,0,5,0,1,5,0,7,1,1,0
4995,71,10.4,0,1,0,1,8,0,5,1,1,4
4516,71,10.7,0,3,0,1,8,0,7,1,1,10
1107,71,10.8,0,1,0,1,6,0,5,1,1,4
5813,71,11.5,0,2,0,1,8,1,3,1,1,0
3702,71,11.7,0,1,0,1,7,0,8,1,1,5
5546,71,11.8,0,4,0,1,5,1,1,1,1,4
9510,71,12.3,0,3,0,1,7,1,3,1,1,5
8421,71,12.5,0,3,0,1,6,1,1,1,1,4
7916,71,12.6,0,3,0,1,7,1,7,1,1,8
4831,71,12.6,0,1,0,1,8,0,7,1,1,2
8998,71,12.6,0,3,0,1,5,1,7,1,1,5
9009,71,12.6,0,4,0,1,7,1,2,1,1,0
7347,71,12.6,0,1,0,1,5,1,3,1,1,1
7728,71,12.9,0,5,0,1,5,1,7,1,1,6
846,71,13.1,0,5,0,1,6,0,1,1,1,7
9140,71,13.5,0,3,0,1,6,1,3,1,1,9
1024,71,13.6,0,5,0,1,5,0,6,1,1,4
9692,71,13.6,0,1,0,1,5,1,1,1,1,2
1692,71,13.6,0,2,0,1,5,0,5,1,1,2
9125,71,14,0,2,0,1,8,1,6,1,1,1
6010,71,14.3,0,2,0,1,5,1,4,1,1,7
1830,71,14.3,0,5,0,1,7,0,7,1,1,5
9496,71,14.4,0,5,0,1,7,1,4,1,1,2
3000,71,14.4,0,5,0,1,5,0,8,1,1,2
960,71,14.5,0,5,0,1,6,0,8,1,1,8
3640,71,14.6,0,3,0,1,5,0,8,1,1,9
5567,71,15.6,0,3,0,1,7,1,6,1,1,1
1245,71,15.7,0,4,0,1,8,0,7,1,1,2
2751,71,15.7,0,2,0,1,6,0,4,1,1,4
2912,71,16,0,2,0,1,8,0,3,1,1,9
3468,71,16.2,0,2,0,1,5,0,5,1,1,1
830,71,16.3,0,3,0,1,6,0,1,1,1,3
7500,71,16.4,0,5,0,1,6,1,5,1,1,1
4021,71,17,0,4,0,1,7,0,6,1,1,1
9754,71,17.2,0,3,0,1,6,1,2,1,1,2
5248,71,17.3,0,2,0,1,5,0,3,1,1,5
7840,71,17.4,0,4,0,1,5,1,1,1,1,4
10256,71,17.6,0,1,0,1,7,1,8,1,1,5
6926,71,17.8,0,4,0,1,6,1,5,1,1,7
9196,71,17.9,0,5,0,1,6,1,7,1,1,6
4966,71,18,0,4,0,1,6,0,2,1,1,3
4903,71,18.4,0,2,0,1,7,0,6,1,1,1
9880,71,18.6,0,3,0,1,8,1,4,1,1,0
5690,71,18.7,0,4,0,1,6,1,6,1,1,6
6908,71,19,0,5,0,1,7,1,6,1,1,7
9313,71,20.3,0,2,0,1,8,1,2,1,1,2
8521,71,20.4,0,5,0,1,6,1,2,1,1,1
3539,71,21,0,2,0,1,5,0,4,1,1,1
9631,71,21.6,0,2,0,1,6,1,3,1,1,1
4384,71,21.7,0,2,0,1,6,0,2,1,1,10
7793,71,21.7,0,1,0,1,6,1,6,1,1,0
7561,71,21.8,0,4,0,1,5,1,6,1,1,2
4772,71,21.8,0,2,0,1,8,0,5,1,1,0
4204,71,22.3,0,1,0,1,5,0,5,1,1,5
7965,71,22.5,0,1,0,1,8,1,1,1,1,1
10243,71,23.1,0,2,0,1,6,1,7,1,1,1
5564,71,23.4,0,5,0,1,6,1,8,1,1,10
5664,71,23.6,0,5,0,1,7,1,7,1,1,5
8287,71,24.1,0,2,0,1,5,1,7,1,1,2
6422,71,24.2,0,1,0,1,6,1,8,1,1,5
5537,71,24.8,0,5,0,1,6,1,3,1,1,4
8070,71,24.8,0,3,0,1,8,1,4,1,1,10
9546,71,24.9,0,3,0,1,6,1,3,1,1,7
5302,71,25,0,3,0,1,5,0,2,1,1,10
6126,71,25.2,0,2,0,1,8,1,1,1,1,5
8596,71,25.2,0,2,0,1,5,1,8,1,1,10
9630,71,25.3,0,3,0,1,6,1,7,1,1,0
9424,71,25.6,0,5,0,1,8,1,7,1,1,4
5290,71,25.6,0,1,0,1,6,0,7,1,1,1
8730,71,25.6,0,1,0,1,6,1,6,1,1,6
60,71,25.9,0,1,0,1,7,0,3,1,1,3
2057,71,26,0,2,0,1,5,0,3,1,1,3
7116,71,26.1,0,3,0,1,7,1,5,1,1,5
6414,71,26.6,0,5,0,1,8,1,4,1,1,10
9342,71,26.7,0,2,0,1,7,1,1,1,1,8
3897,71,26.7,0,5,0,1,5,0,6,1,1,0
6546,71,27.8,0,1,0,1,6,1,1,1,1,10
2382,71,28.5,0,5,0,1,5,0,7,1,1,10
350,71,28.5,0,5,0,1,5,0,8,1,1,4
9750,71,28.6,0,5,0,1,7,1,1,1,1,2
551,71,29,0,1,0,1,8,0,6,1,1,0
52,71,29.1,0,5,0,1,7,0,5,1,1,1
2114,72,0.5,0,1,0,1,8,0,3,1,1,7
5974,72,0.6,0,4,0,1,8,1,4,1,1,7
2712,72,0.6,0,5,0,1,8,0,2,1,1,8
8883,72,0.8,0,2,0,1,8,1,1,1,1,4
3164,72,1,0,4,0,1,6,0,2,1,1,2
6473,72,1.2,0,5,0,1,6,1,1,1,1,3
9493,72,1.4,0,4,0,1,7,1,1,1,1,2
5358,72,1.5,0,1,0,1,7,0,7,1,1,9
5465,72,1.5,0,1,0,1,8,1,3,1,1,4
2662,72,1.6,0,3,0,1,6,0,2,1,1,1
6263,72,1.7,0,1,0,1,6,1,8,1,1,2
1560,72,2.2,0,2,0,1,7,0,2,1,1,1
186,72,2.8,0,5,0,1,7,0,7,1,1,4
75,72,3.1,0,2,0,1,8,0,5,1,1,4
8053,72,3.7,0,1,0,1,7,1,2,1,1,2
439,72,3.7,0,3,0,1,7,0,3,1,1,0
1865,72,4.4,0,2,0,1,7,0,4,1,1,2
4018,72,5.3,0,2,0,1,5,0,1,1,1,9
1004,72,6.2,0,4,0,1,8,0,8,1,1,9
9054,72,7,0,3,0,1,5,1,5,1,1,1
6060,72,7.7,0,3,0,1,6,1,2,1,1,6
3721,72,8.3,0,5,0,1,7,0,7,1,1,1
211,72,8.4,0,4,0,1,5,0,8,1,1,1
9814,72,8.4,0,4,0,1,5,1,5,1,1,3
8093,72,8.5,0,5,0,1,6,1,1,1,1,2
5755,72,8.6,0,3,0,1,5,1,7,1,1,0
7402,72,9.2,0,1,0,1,8,1,1,1,1,2
1694,72,9.4,0,1,0,1,7,0,2,1,1,10
8412,72,10,0,5,0,1,5,1,2,1,1,6
7853,72,10.1,0,2,0,1,6,1,6,1,1,2
9668,72,10.4,0,5,0,1,5,1,7,1,1,5
3668,72,10.9,0,5,0,1,8,0,3,1,1,8
244,72,11.2,0,4,0,1,8,0,4,1,1,7
9409,72,11.7,0,1,0,1,7,1,8,1,1,2
3771,72,12,0,2,0,1,8,0,4,1,1,0
10690,72,12.3,0,3,0,1,8,1,3,1,1,10
9355,72,12.3,0,1,0,1,7,1,3,1,1,0
9106,72,12.7,0,1,0,1,6,1,1,1,1,4
8836,72,13,0,2,0,1,8,1,6,1,1,8
6248,72,13.1,0,4,0,1,7,1,8,1,1,5
4739,72,13.2,0,1,0,1,5,0,7,1,1,3
3758,72,13.3,0,5,0,1,5,0,6,1,1,1
10079,72,13.7,0,1,0,1,6,1,6,1,1,4
164,72,14,0,5,0,1,6,0,4,1,1,2
6264,72,14,0,5,0,1,7,1,8,1,1,3
9382,72,14.4,0,3,0,1,6,1,8,1,1,1
8734,72,14.6,0,1,0,1,7,1,4,1,1,2
8908,72,14.6,0,4,0,1,6,1,8,1,1,5
7093,72,15.1,0,3,0,1,8,1,3,1,1,2
9059,72,15.2,0,1,0,1,6,1,6,1,1,0
4022,72,15.2,0,5,0,1,8,0,2,1,1,9
7353,72,15.4,0,4,0,1,7,1,5,1,1,2
688,72,15.4,0,2,0,1,7,0,4,1,1,1
6513,72,15.4,0,4,0,1,6,1,3,1,1,0
2,72,15.7,0,2,0,1,5,0,3,1,1,5
506,72,15.9,0,5,0,1,8,0,7,1,1,10
8143,72,16.6,0,1,0,1,8,1,6,1,1,0
7349,72,16.6,0,2,0,1,7,1,2,1,1,4
8260,72,16.6,0,3,0,1,8,1,2,1,1,3
1075,72,16.6,0,3,0,1,8,0,3,1,1,4
904,72,16.6,0,1,0,1,8,0,5,1,1,6
3806,72,16.9,0,3,0,1,5,0,7,1,1,0
5280,72,17.4,0,1,0,1,7,0,8,1,1,9
4216,72,17.9,0,5,0,1,7,0,6,1,1,6
4620,72,18.3,0,1,0,1,6,0,2,1,1,4
1158,72,18.4,0,1,0,1,7,0,3,1,1,3
1587,72,19.3,0,5,0,1,6,0,5,1,1,2
5343,72,19.4,0,1,0,1,5,0,4,1,1,1
8106,72,19.6,0,4,0,1,5,1,1,1,1,8
4552,72,19.6,0,2,0,1,5,0,1,1,1,3
512,72,19.7,0,4,0,1,6,0,2,1,1,5
7532,72,19.9,0,3,0,1,6,1,6,1,1,6
7990,72,20.4,0,3,0,1,6,1,3,1,1,7
4774,72,20.7,0,1,0,1,6,0,8,1,1,9
10587,72,20.7,0,4,0,1,5,1,7,1,1,2
352,72,20.9,0,1,0,1,6,0,2,1,1,0
73,72,21.5,0,4,0,1,8,0,8,1,1,4
2162,72,21.5,0,1,0,1,7,0,6,1,1,4
6024,72,21.8,0,5,0,1,5,1,8,1,1,5
8672,72,21.9,0,2,0,1,7,1,3,1,1,5
219,72,21.9,0,5,0,1,8,0,3,1,1,2
4896,72,22,0,3,0,1,7,0,2,1,1,0
3058,72,22.2,0,3,0,1,6,0,8,1,1,7
1266,72,22.3,0,4,0,1,7,0,1,1,1,10
6232,72,22.5,0,3,0,1,8,1,6,1,1,0
6786,72,22.8,0,3,0,1,5,1,7,1,1,2
68,72,22.9,0,4,0,1,5,0,6,1,1,6
3199,72,23,0,4,0,1,5,0,2,1,1,2
8848,72,23.2,0,1,0,1,7,1,6,1,1,8
7462,72,23.4,0,3,0,1,6,1,3,1,1,2
6958,72,23.7,0,1,0,1,7,1,6,1,1,4
9346,72,23.9,0,1,0,1,8,1,4,1,1,5
7642,72,24.2,0,1,0,1,6,1,3,1,1,0
4013,72,24.7,0,3,0,1,7,0,6,1,1,3
6567,72,25.8,0,1,0,1,7,1,2,1,1,3
6980,72,26,0,3,0,1,6,1,3,1,1,0
7166,72,26.8,0,2,0,1,6,1,4,1,1,3
3734,72,26.9,0,3,0,1,7,0,3,1,1,5
1298,72,26.9,0,4,0,1,6,0,5,1,1,3
6458,72,27.1,0,3,0,1,8,1,6,1,1,0
3251,72,27.3,0,1,0,1,6,0,6,1,1,2
9219,72,27.4,0,2,0,1,5,1,8,1,1,0
7136,72,27.9,0,2,0,1,8,1,6,1,1,10
162,72,27.9,0,5,0,1,8,0,6,1,1,8
2224,72,28.2,0,1,0,1,5,0,8,1,1,6
7108,72,28.6,0,5,0,1,5,1,5,1,1,10
212,72,29.1,0,5,0,1,8,0,5,1,1,7
6002,72,29.9,0,1,0,1,5,1,4,1,1,2
6363,73,0.1,0,4,0,1,8,1,3,1,1,1
3646,73,0.2,0,5,0,1,8,0,3,1,1,0
1781,73,0.7,0,1,0,1,8,0,8,1,1,0
1718,73,0.9,0,3,0,1,7,0,5,1,1,7
982,73,1,0,2,0,1,8,0,5,1,1,6
10238,73,1.3,0,5,0,1,5,1,4,1,1,3
2502,73,1.3,0,3,0,1,8,0,8,1,1,0
324,73,1.7,0,5,0,1,6,0,8,1,1,10
7985,73,1.8,0,2,0,1,6,1,6,1,1,0
6997,73,2.1,0,1,0,1,7,1,6,1,1,1
5239,73,2.3,0,2,0,1,8,0,8,1,1,0
289,73,2.7,0,5,0,1,7,0,7,1,1,4
1914,73,3.5,0,1,0,1,8,0,1,1,1,10
7122,73,4.1,0,2,0,1,7,1,1,1,1,3
738,73,4.1,0,4,0,1,6,0,7,1,1,2
5443,73,4.6,0,4,0,1,5,1,7,1,1,4
4696,73,4.6,0,3,0,1,6,0,4,1,1,2
1160,73,4.6,0,4,0,1,5,0,5,1,1,3
10726,73,5,0,5,0,1,6,1,1,1,1,8
3026,73,5.3,0,4,0,1,6,0,3,1,1,10
3971,73,5.8,0,1,0,1,8,0,3,1,1,3
8924,73,5.9,0,3,0,1,6,1,4,1,1,6
9514,73,5.9,0,2,0,1,7,1,1,1,1,4
762,73,6,0,3,0,1,5,0,6,1,1,7
7163,73,6.1,0,3,0,1,6,1,8,1,1,2
540,73,6.1,0,3,0,1,8,0,1,1,1,7
1934,73,6.5,0,5,0,1,8,0,3,1,1,1
10720,73,6.7,0,3,0,1,8,1,3,1,1,5
372,73,7,0,5,0,1,7,0,3,1,1,1
640,73,7,0,3,0,1,8,0,4,1,1,7
5250,73,7.2,0,4,0,1,6,0,4,1,1,4
9454,73,7.4,0,4,0,1,7,1,2,1,1,2
7788,73,8,0,1,0,1,6,1,2,1,1,0
282,73,8.6,0,4,0,1,5,0,6,1,1,2
5422,73,9.2,0,1,0,1,8,1,8,1,1,10
5746,73,9.2,0,2,0,1,5,1,3,1,1,0
3596,73,9.7,0,1,0,1,7,0,8,1,1,2
7367,73,10.5,0,3,0,1,5,1,3,1,1,0
9208,73,10.7,0,1,0,1,8,1,3,1,1,5
6558,73,11.1,0,3,0,1,5,1,7,1,1,4
3398,73,11.7,0,1,0,1,7,0,8,1,1,7
4224,73,11.8,0,5,0,1,7,0,2,1,1,8
5560,73,12,0,2,0,1,7,1,4,1,1,1
304,73,12.3,0,1,0,1,6,0,1,1,1,9
5480,73,12.3,0,5,0,1,5,1,7,1,1,10
4813,73,12.4,0,4,0,1,6,0,7,1,1,4
9690,73,12.4,0,3,0,1,5,1,2,1,1,2
1610,73,12.5,0,4,0,1,7,0,2,1,1,6
3905,73,12.7,0,4,0,1,5,0,3,1,1,4
6432,73,13.5,0,3,0,1,6,1,2,1,1,9
944,73,13.6,0,2,0,1,7,0,6,1,1,0
2366,73,14.2,0,2,0,1,8,0,8,1,1,4
1174,73,14.6,0,4,0,1,6,0,4,1,1,7
6873,73,14.7,0,1,0,1,5,1,3,1,1,4
10297,73,14.9,0,5,0,1,7,1,2,1,1,4
5691,73,15,0,1,0,1,6,1,2,1,1,3
6730,73,15,0,3,0,1,8,1,4,1,1,3
3441,73,15.2,0,4,0,1,8,0,4,1,1,3
8513,73,15.4,0,2,0,1,5,1,6,1,1,2
8074,73,15.7,0,1,0,1,7,1,3,1,1,7
5153,73,15.8,0,2,0,1,8,0,4,1,1,1
2458,73,16.4,0,4,0,1,7,0,7,1,1,4
5576,73,17.5,0,5,0,1,7,1,6,1,1,1
1404,73,17.7,0,3,0,1,5,0,7,1,1,9
92,73,17.8,0,3,0,1,7,0,4,1,1,0
5768,73,17.9,0,4,0,1,7,1,2,1,1,7
8627,73,18.5,0,4,0,1,7,1,7,1,1,4
9044,73,18.8,0,5,0,1,5,1,3,1,1,6
971,73,19.1,0,3,0,1,7,0,8,1,1,1
3922,73,19.4,0,5,0,1,6,0,1,1,1,5
2663,73,19.4,0,3,0,1,8,0,5,1,1,1
6856,73,20.1,0,3,0,1,7,1,7,1,1,2
4574,73,20.2,0,3,0,1,8,0,3,1,1,0
3842,73,20.4,0,3,0,1,6,0,5,1,1,9
2931,73,20.4,0,5,0,1,7,0,3,1,1,2
216,73,20.4,0,2,0,1,7,0,5,1,1,10
8872,73,20.6,0,3,0,1,7,1,4,1,1,1
2141,73,20.7,0,2,0,1,5,0,6,1,1,0
9955,73,21.4,0,1,0,1,5,1,1,1,1,1
6405,73,21.5,0,1,0,1,7,1,6,1,1,1
9314,73,22,0,2,0,1,5,1,8,1,1,1
610,73,22.2,0,3,0,1,7,0,1,1,1,1
7294,73,22.2,0,2,0,1,7,1,7,1,1,7
10064,73,22.2,0,2,0,1,6,1,5,1,1,7
202,73,22.3,0,3,0,1,8,0,1,1,1,6
6132,73,22.5,0,3,0,1,8,1,2,1,1,0
5374,73,22.5,0,5,0,1,7,0,6,1,1,8
8226,73,22.6,0,3,0,1,7,1,3,1,1,3
6130,73,22.9,0,4,0,1,7,1,4,1,1,8
7020,73,22.9,0,3,0,1,6,1,7,1,1,10
366,73,24.1,0,4,0,1,6,0,8,1,1,6
26,73,24.3,0,1,0,1,6,0,1,1,1,3
7511,73,24.3,0,5,0,1,8,1,4,1,1,4
8635,73,24.4,0,5,0,1,7,1,7,1,1,2
5592,73,25.2,0,3,0,1,8,1,4,1,1,10
9391,73,25.2,0,1,0,1,7,1,5,1,1,2
4403,73,25.2,0,1,0,1,6,0,1,1,1,3
6952,73,25.7,0,2,0,1,8,1,2,1,1,10
1588,73,25.8,0,2,0,1,7,0,1,1,1,6
3560,73,25.9,0,4,0,1,6,0,8,1,1,3
4740,73,26.1,0,4,0,1,7,0,2,1,1,0
6936,73,26.1,0,2,0,1,5,1,6,1,1,10
6150,73,26.7,0,3,0,1,6,1,7,1,1,10
1142,73,26.8,0,5,0,1,8,0,5,1,1,7
801,73,27,0,4,0,1,6,0,7,1,1,3
4471,73,27.1,0,4,0,1,7,0,7,1,1,3
590,73,27.7,0,2,0,1,7,0,8,1,1,4
4904,73,27.9,0,5,0,1,6,0,7,1,1,4
775,73,28,0,1,0,1,6,0,6,1,1,3
5317,73,28,0,1,0,1,5,0,4,1,1,2
686,73,28.1,0,4,0,1,8,0,2,1,1,10
5305,73,28.5,0,4,0,1,6,0,5,1,1,4
156,73,28.6,0,5,0,1,8,0,7,1,1,4
10376,73,28.8,0,2,0,1,5,1,1,1,1,8
8388,73,28.9,0,3,0,1,5,1,5,1,1,5
6518,73,29,0,3,0,1,7,1,5,1,1,2
5536,73,29,0,2,0,1,5,1,2,1,1,7
938,73,29,0,2,0,1,8,0,4,1,1,9
4962,73,29.2,0,4,0,1,5,0,5,1,1,5
5944,73,29.4,0,2,0,1,6,1,5,1,1,7
5120,73,29.5,0,2,0,1,8,0,4,1,1,6
10506,73,29.6,0,1,0,1,8,1,4,1,1,3
10460,73,29.8,0,2,0,1,5,1,8,1,1,7
4504,74,0.2,0,1,0,1,7,0,5,1,1,0
5304,74,0.2,0,2,0,1,6,0,4,1,1,3
4234,74,0.4,0,3,0,1,7,0,7,1,1,0
7322,74,0.9,0,4,0,1,7,1,3,1,1,10
9452,74,0.9,0,3,0,1,7,1,8,1,1,4
5060,74,1.2,0,4,0,1,6,0,1,1,1,5
4452,74,1.3,0,2,0,1,5,0,1,1,1,1
9410,74,1.8,0,1,0,1,8,1,3,1,1,2
6427,74,2.4,0,4,0,1,5,1,1,1,1,2
5080,74,2.4,0,2,0,1,7,0,6,1,1,2
880,74,2.6,0,2,0,1,8,0,8,1,1,3
3040,74,2.6,0,2,0,1,7,0,1,1,1,2
2858,74,2.9,0,4,0,1,5,0,1,1,1,2
8558,74,3.2,0,2,0,1,8,1,6,1,1,0
4122,74,3.3,0,1,0,1,6,0,6,1,1,1
288,74,3.4,0,2,0,1,6,0,5,1,1,6
9307,74,3.4,0,2,0,1,6,1,4,1,1,1
4480,74,3.5,0,4,0,1,7,0,3,1,1,5
10540,74,3.7,0,3,0,1,6,1,4,1,1,7
1273,74,3.7,0,3,0,1,8,0,5,1,1,4
5438,74,4,0,2,0,1,8,1,7,1,1,3
8126,74,4,0,3,0,1,7,1,8,1,1,6
1322,74,4.2,0,1,0,1,7,0,4,1,1,0
6804,74,4.2,0,5,0,1,8,1,6,1,1,7
7154,74,4.7,0,4,0,1,5,1,3,1,1,9
5744,74,4.9,0,5,0,1,5,1,4,1,1,4
10180,74,5.2,0,2,0,1,7,1,8,1,1,7
4651,74,5.4,0,3,0,1,5,0,8,1,1,1
4782,74,5.5,0,1,0,1,7,0,5,1,1,8
10307,74,5.9,0,2,0,1,5,1,3,1,1,3
994,74,5.9,0,4,0,1,7,0,6,1,1,9
668,74,6.5,0,2,0,1,8,0,4,1,1,7
2536,74,7,0,2,0,1,7,0,4,1,1,2
5670,74,7,0,3,0,1,8,1,8,1,1,8
7846,74,7.2,0,4,0,1,8,1,8,1,1,10
7534,74,7.2,0,4,0,1,5,1,7,1,1,1
3919,74,7.5,0,1,0,1,6,0,8,1,1,0
8913,74,7.8,0,2,0,1,5,1,4,1,1,4
2582,74,7.8,0,5,0,1,5,0,2,1,1,2
6842,74,9.1,0,2,0,1,8,1,5,1,1,3
9964,74,9.2,0,1,0,1,6,1,3,1,1,4
9318,74,9.4,0,5,0,1,5,1,8,1,1,4
493,74,9.7,0,1,0,1,6,0,1,1,1,0
10393,74,9.8,0,1,0,1,8,1,1,1,1,2
7248,74,9.9,0,4,0,1,8,1,7,1,1,6
8884,74,10.2,0,3,0,1,7,1,7,1,1,2
10751,74,10.6,0,1,0,1,5,1,8,1,1,3
6595,74,10.8,0,4,0,1,8,1,3,1,1,2
5366,74,11.2,0,2,0,1,6,0,4,1,1,7
902,74,11.3,0,2,0,1,6,0,7,1,1,2
2041,74,11.5,0,3,0,1,5,0,7,1,1,3
1473,74,12.3,0,4,0,1,8,0,7,1,1,0
1980,74,12.5,0,1,0,1,8,0,3,1,1,5
9622,74,12.7,0,4,0,1,6,1,3,1,1,1
5136,74,13.1,0,2,0,1,6,0,6,1,1,0
9992,74,13.2,0,4,0,1,5,1,5,1,1,8
4349,74,13.3,0,2,0,1,7,0,8,1,1,1
2891,74,13.5,0,2,0,1,8,0,8,1,1,0
3032,74,13.6,0,3,0,1,6,0,4,1,1,10
4336,74,13.7,0,5,0,1,6,0,3,1,1,6
2572,74,13.8,0,1,0,1,5,0,5,1,1,9
206,74,13.9,0,5,0,1,6,0,4,1,1,2
7585,74,13.9,0,4,0,1,6,1,2,1,1,4
312,74,14.2,0,5,0,1,5,0,6,1,1,5
2877,74,14.3,0,2,0,1,5,0,8,1,1,0
5970,74,14.9,0,2,0,1,7,1,7,1,1,3
5561,74,15.1,0,1,0,1,5,1,1,1,1,0
5106,74,15.2,0,4,0,1,5,0,4,1,1,8
9527,74,15.3,0,1,0,1,8,1,6,1,1,0
9578,74,15.3,0,5,0,1,5,1,1,1,1,6
10411,74,15.5,0,5,0,1,8,1,7,1,1,2
4059,74,15.9,0,1,0,1,7,0,5,1,1,4
7568,74,16,0,3,0,1,7,1,7,1,1,10
1400,74,16.4,0,2,0,1,8,0,4,1,1,7
3639,74,17,0,1,0,1,5,0,7,1,1,1
7881,74,17,0,3,0,1,5,1,8,1,1,4
1267,74,17.2,0,2,0,1,5,0,8,1,1,0
3936,74,17.3,0,4,0,1,5,0,7,1,1,5
1841,74,17.5,0,3,0,1,6,0,4,1,1,0
3048,74,17.5,0,2,0,1,6,0,3,1,1,1
7404,74,17.8,0,1,0,1,6,1,4,1,1,6
7784,74,18.4,0,5,0,1,5,1,7,1,1,4
2630,74,18.5,0,2,0,1,7,0,1,1,1,1
9710,74,18.6,0,3,0,1,6,1,7,1,1,10
1894,74,18.6,0,3,0,1,7,0,7,1,1,5
3939,74,18.7,0,1,0,1,7,0,7,1,1,2
371,74,19.7,0,3,0,1,7,0,4,1,1,1
5765,74,20.1,0,5,0,1,5,1,7,1,1,4
1766,74,20.4,0,4,0,1,7,0,7,1,1,1
8080,74,20.5,0,4,0,1,8,1,7,1,1,1
2590,74,21.3,0,4,0,1,8,0,1,1,1,2
3900,74,21.4,0,4,0,1,8,0,1,1,1,6
6328,74,21.6,0,5,0,1,8,1,2,1,1,7
4356,74,22.3,0,1,0,1,6,0,1,1,1,6
8022,74,22.4,0,3,0,1,7,1,2,1,1,8
10495,74,22.7,0,4,0,1,7,1,8,1,1,4
5472,74,22.9,0,3,0,1,8,1,6,1,1,9
3470,74,23,0,2,0,1,8,0,7,1,1,5
979,74,23.2,0,1,0,1,6,0,2,1,1,1
2962,74,23.3,0,3,0,1,5,0,8,1,1,8
8630,74,23.3,0,5,0,1,8,1,3,1,1,6
7464,74,23.5,0,1,0,1,6,1,6,1,1,1
4652,74,24.3,0,5,0,1,7,0,3,1,1,8
1008,74,24.4,0,4,0,1,8,0,7,1,1,4
2070,74,24.5,0,4,0,1,7,0,6,1,1,10
6677,74,24.7,0,5,0,1,8,1,4,1,1,2
9671,74,24.9,0,2,0,1,6,1,4,1,1,1
528,74,25.1,0,5,0,1,5,0,6,1,1,6
5387,74,25.3,0,4,0,1,8,0,4,1,1,3
3380,74,25.4,0,4,0,1,8,0,4,1,1,2
6749,74,25.7,0,4,0,1,6,1,8,1,1,2
4996,74,26,0,5,0,1,5,0,1,1,1,10
3516,74,26.2,0,4,0,1,5,0,7,1,1,2
8,74,26.4,0,4,0,1,6,0,2,1,1,0
10038,74,26.5,0,1,0,1,5,1,6,1,1,10
3840,74,26.7,0,2,0,1,8,0,5,1,1,3
1596,74,26.8,0,4,0,1,8,0,5,1,1,5
10283,74,27,0,5,0,1,6,1,8,1,1,3
561,74,27.6,0,5,0,1,5,0,7,1,1,4
8886,74,28.1,0,4,0,1,7,1,8,1,1,4
3200,74,28.2,0,1,0,1,6,0,2,1,1,3
8902,74,28.3,0,3,0,1,6,1,5,1,1,10
5716,74,28.4,0,3,0,1,8,1,2,1,1,2
5028,74,29.3,0,5,0,1,6,0,5,1,1,0
6517,74,30,0,5,0,1,8,1,7,1,1,4
1423,75,0.5,0,5,0,1,6,0,5,1,1,4
10776,75,1,0,4,0,1,7,1,7,1,1,5
7286,75,1.1,0,3,0,1,8,1,4,1,1,10
2937,75,2.6,0,3,0,1,5,0,4,1,1,4
3067,75,2.8,0,2,0,1,7,0,8,1,1,0
1276,75,3.1,0,4,0,1,6,0,4,1,1,2
656,75,3.3,0,5,0,1,8,0,2,1,1,8
3568,75,3.7,0,5,0,1,5,0,2,1,1,1
10539,75,3.8,0,4,0,1,7,1,3,1,1,1
3540,75,4.9,0,5,0,1,7,0,6,1,1,0
7096,75,5.1,0,5,0,1,5,1,5,1,1,1
740,75,5.2,0,3,0,1,7,0,7,1,1,2
8628,75,5.4,0,1,0,1,6,1,5,1,1,6
9152,75,5.6,0,1,0,1,5,1,5,1,1,7
6155,75,5.8,0,1,0,1,8,1,7,1,1,1
6824,75,5.8,0,4,0,1,7,1,6,1,1,1
6210,75,6.1,0,4,0,1,5,1,7,1,1,8
2361,75,6.2,0,2,0,1,8,0,6,1,1,2
7652,75,7.1,0,4,0,1,5,1,8,1,1,3
8182,75,7.1,0,1,0,1,5,1,5,1,1,2
2262,75,7.4,0,3,0,1,5,0,8,1,1,8
2078,75,7.5,0,1,0,1,5,0,4,1,1,2
7690,75,7.5,0,5,0,1,7,1,3,1,1,7
7044,75,7.5,0,4,0,1,5,1,6,1,1,1
10588,75,8.3,0,2,0,1,8,1,1,1,1,7
1480,75,8.3,0,2,0,1,6,0,7,1,1,8
2342,75,8.3,0,4,0,1,6,0,4,1,1,5
4484,75,8.4,0,2,0,1,8,0,5,1,1,6
8841,75,8.5,0,3,0,1,7,1,7,1,1,2
5298,75,8.6,0,3,0,1,6,0,6,1,1,7
4560,75,8.7,0,4,0,1,5,0,2,1,1,10
8349,75,9.6,0,4,0,1,5,1,8,1,1,2
7210,75,10.7,0,2,0,1,8,1,4,1,1,9
9825,75,10.9,0,5,0,1,8,1,6,1,1,1
5934,75,11.9,0,1,0,1,6,1,3,1,1,7
7128,75,12,0,2,0,1,7,1,4,1,1,1
6859,75,12.2,0,5,0,1,8,1,8,1,1,0
8684,75,12.2,0,4,0,1,5,1,2,1,1,7
6757,75,12.8,0,5,0,1,6,1,4,1,1,3
8788,75,12.9,0,2,0,1,8,1,2,1,1,6
163,75,13,0,3,0,1,5,0,1,1,1,0
5725,75,13.2,0,5,0,1,7,1,8,1,1,3
2242,75,13.9,0,4,0,1,5,0,3,1,1,1
