"","Cust_id","Age","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"3714",3875,27,26.7,1,2,0,0,13,0,2,1,1,7
"3715",6781,27,26.8,1,4,0,0,10,1,2,1,1,5
"3716",5311,27,26.8,1,1,0,0,12,0,0,1,1,9
"3717",6703,27,26.8,1,3,0,0,12,1,2,1,1,10
"3718",545,27,26.9,1,3,0,0,13,0,2,1,1,9
"3719",5943,27,26.9,1,3,0,0,13,1,2,1,1,6
"3720",2815,27,27,1,5,0,0,9,0,1,1,1,6
"3721",2611,27,27,1,1,0,0,12,0,1,1,1,7
"3722",2159,27,27,1,4,0,0,9,0,2,1,1,9
"3723",4545,27,27,1,5,0,0,11,0,1,1,1,6
"3724",8163,27,27.1,1,5,0,0,9,1,2,1,1,6
"3725",3113,27,27.1,1,5,0,0,15,0,0,1,1,10
"3726",8055,27,27.1,1,4,0,0,12,1,0,1,1,5
"3727",9109,27,27.2,1,5,0,0,11,1,0,1,1,6
"3728",6905,27,27.2,1,2,0,0,12,1,0,1,1,9
"3729",7583,27,27.2,1,3,0,0,10,1,1,1,1,10
"3730",605,27,27.2,1,5,0,0,14,0,1,1,1,6
"3731",3395,27,27.2,1,4,0,0,13,0,1,1,1,10
"3732",6325,27,27.3,1,2,0,0,9,1,0,1,1,8
"3733",5776,27,27.3,1,1,0,1,14,1,3,1,1,1
"3734",6379,27,27.3,1,4,0,0,12,1,0,1,1,8
"3735",2713,27,27.3,1,4,0,0,12,0,1,1,1,9
"3736",4701,27,27.3,1,5,0,0,12,0,2,1,1,9
"3737",2575,27,27.3,1,1,0,0,15,0,2,1,1,10
"3738",7959,27,27.4,1,4,0,0,11,1,2,1,1,9
"3739",9901,27,27.4,1,4,0,0,9,1,1,1,1,8
"3740",4409,27,27.4,1,1,0,0,15,0,0,1,1,6
"3741",4259,27,27.4,1,1,0,0,10,0,2,1,1,7
"3742",3177,27,27.4,1,3,0,0,11,0,2,1,1,8
"3743",9087,27,27.4,1,3,0,0,12,1,2,1,1,5
"3744",9217,27,27.5,1,1,0,0,10,1,2,1,1,10
"3745",8081,27,27.5,1,1,0,0,13,1,2,1,1,10
"3746",5373,27,27.5,1,3,0,0,12,0,2,1,1,7
"3747",6957,27,27.5,1,3,0,0,12,1,0,1,1,6
"3748",507,27,27.5,1,1,0,0,12,0,0,1,1,5
"3749",4251,27,27.6,1,1,0,0,11,0,2,1,1,9
"3750",1965,27,27.7,1,5,0,0,13,0,2,1,1,9
"3751",9947,27,27.7,1,3,0,0,10,1,0,1,1,6
"3752",4441,27,27.7,1,4,0,0,13,0,0,1,1,6
"3753",51,27,27.8,1,2,0,0,11,0,0,1,1,9
"3754",487,27,27.8,1,2,0,0,13,0,1,1,1,8
"3755",2531,27,27.8,1,5,0,0,11,0,0,1,1,10
"3756",6986,27,27.8,1,1,0,1,12,1,4,1,1,9
"3757",5703,27,27.8,1,1,0,0,9,1,0,1,1,10
"3758",773,27,27.9,1,3,0,0,12,0,2,1,1,6
"3759",9702,27,27.9,1,1,0,1,11,1,5,1,1,9
"3760",1881,27,28,1,3,0,0,11,0,2,1,1,5
"3761",3525,27,28,1,5,0,0,13,0,1,1,1,6
"3762",6487,27,28,1,3,0,0,14,1,0,1,1,8
"3763",1463,27,28,1,3,0,0,12,0,0,1,1,5
"3764",3339,27,28,1,2,0,0,10,0,1,1,1,6
"3765",7357,27,28,1,4,0,1,10,1,1,1,1,0
"3766",7868,27,28.1,1,2,0,1,11,1,2,1,1,1
"3767",6361,27,28.1,1,3,0,0,13,1,1,1,1,6
"3768",4809,27,28.1,1,1,0,0,12,0,2,1,1,7
"3769",5647,27,28.1,1,3,0,0,14,1,0,1,1,7
"3770",9977,27,28.1,1,1,0,0,14,1,1,1,1,5
"3771",9167,27,28.1,1,3,0,0,12,1,1,1,1,10
"3772",10125,27,28.2,1,3,0,0,12,1,1,1,1,6
"3773",8587,27,28.2,1,4,0,0,12,1,0,1,1,5
"3774",7331,27,28.2,1,4,0,0,9,1,1,1,1,5
"3775",5265,27,28.2,1,4,0,0,9,0,2,1,1,9
"3776",513,27,28.2,1,3,0,0,12,0,1,1,1,8
"3777",1550,27,28.2,1,2,0,1,12,0,1,1,1,1
"3778",5319,27,28.2,1,5,0,0,12,0,1,1,1,10
"3779",511,27,28.2,1,2,0,1,12,0,2,1,1,3
"3780",3601,27,28.3,1,4,0,0,15,0,0,1,1,10
"3781",4873,27,28.3,1,5,0,0,11,0,2,1,1,6
"3782",1079,27,28.3,1,3,0,0,9,0,2,1,1,9
"3783",3945,27,28.3,1,5,0,0,14,0,1,1,1,9
"3784",779,27,28.3,1,4,0,0,14,0,1,1,1,5
"3785",7823,27,28.3,1,3,0,0,9,1,0,1,1,5
"3786",2945,27,28.4,1,3,0,0,13,0,2,1,1,7
"3787",2117,27,28.4,1,3,0,0,14,0,2,1,1,7
"3788",8275,27,28.4,1,3,0,0,12,1,1,1,1,7
"3789",9885,27,28.4,1,4,0,0,9,1,1,1,1,9
"3790",8015,27,28.5,1,5,0,0,12,1,1,1,1,5
"3791",5645,27,28.5,1,4,0,0,11,1,0,1,1,6
"3792",5219,27,28.5,1,2,0,0,13,0,2,1,1,9
"3793",4165,27,28.5,1,3,0,0,12,0,1,1,1,6
"3794",2049,27,28.5,1,2,0,0,13,0,2,1,1,8
"3795",1829,27,28.5,1,3,0,0,14,0,0,1,1,6
"3796",6429,27,28.5,1,3,0,0,10,1,1,1,1,5
"3797",4881,27,28.6,1,5,0,0,13,0,2,1,1,8
"3798",5607,27,28.6,1,1,0,0,12,1,2,1,1,10
"3799",3949,27,28.6,1,2,0,0,15,0,1,1,1,7
"3800",5653,27,28.6,1,5,0,0,11,1,0,1,1,10
"3801",10379,27,28.6,1,4,0,0,10,1,0,1,1,8
"3802",5287,27,28.6,1,4,0,0,9,0,2,1,1,6
"3803",2389,27,28.7,1,4,0,0,13,0,1,1,1,6
"3804",3693,27,28.7,1,4,0,0,12,0,1,1,1,8
"3805",4533,27,28.7,1,3,0,0,15,0,1,1,1,9
"3806",10771,27,28.7,1,4,0,0,11,1,2,1,1,7
"3807",8779,27,28.7,1,2,0,0,12,1,2,1,1,8
"3808",6129,27,28.7,1,2,0,0,11,1,2,1,1,5
"3809",10643,27,28.7,1,2,0,0,14,1,0,1,1,5
"3810",7335,27,28.7,1,1,0,1,11,1,7,1,1,1
"3811",3855,27,28.8,1,3,0,0,10,0,1,1,1,8
"3812",4391,27,28.8,1,2,0,0,10,0,0,1,1,5
"3813",2843,27,28.8,1,3,0,0,15,0,1,1,1,7
"3814",6809,27,28.8,1,2,0,0,9,1,2,1,1,5
"3815",8011,27,28.8,1,5,0,0,12,1,2,1,1,8
"3816",4229,27,28.8,1,3,0,0,9,0,0,1,1,7
"3817",4977,27,28.8,1,2,0,0,12,0,2,1,1,6
"3818",1839,27,28.9,1,3,0,0,13,0,1,1,1,6
"3819",3291,27,28.9,1,2,0,0,12,0,0,1,1,7
"3820",1505,27,28.9,1,5,0,0,11,0,1,1,1,8
"3821",9871,27,28.9,1,2,0,0,15,1,2,1,1,9
"3822",10701,27,28.9,1,3,0,0,12,1,0,1,1,7
"3823",9579,27,29,1,3,0,0,12,1,1,1,1,10
"3824",41,27,29,1,5,0,0,12,0,2,1,1,6
"3825",1435,27,29.1,1,2,0,0,12,0,1,1,1,10
"3826",2645,27,29.1,1,4,0,0,12,0,0,1,1,6
"3827",9421,27,29.2,1,4,0,0,9,1,2,1,1,7
"3828",10435,27,29.2,1,3,0,0,11,1,0,1,1,8
"3829",2565,27,29.2,1,2,0,0,15,0,0,1,1,7
"3830",3863,27,29.2,1,2,0,0,14,0,0,1,1,10
"3831",4597,27,29.2,1,2,0,0,13,0,2,1,1,9
"3832",1701,27,29.2,1,2,0,0,11,0,1,1,1,8
"3833",3059,27,29.2,1,3,0,0,12,0,1,1,1,9
"3834",9824,27,29.2,1,5,0,1,13,1,7,1,1,6
"3835",4153,27,29.3,1,2,0,0,12,0,1,1,1,7
"3836",2075,27,29.3,1,2,0,0,13,0,1,1,1,10
"3837",1555,27,29.3,1,2,0,0,12,0,1,1,1,7
"3838",5885,27,29.4,1,3,0,0,12,1,2,1,1,8
"3839",8355,27,29.4,1,1,0,0,11,1,0,1,1,10
"3840",4921,27,29.4,1,3,0,0,10,0,0,1,1,6
"3841",850,27,29.4,1,5,0,1,13,0,1,1,1,10
"3842",3958,27,29.5,1,2,0,1,9,0,3,1,1,5
"3843",4211,27,29.5,1,1,0,0,9,0,1,1,1,8
"3844",7273,27,29.5,1,4,0,0,12,1,0,1,1,6
"3845",3817,27,29.5,1,2,0,0,11,0,0,1,1,9
"3846",7707,27,29.6,1,5,0,0,10,1,1,1,1,8
"3847",9467,27,29.6,1,2,0,0,14,1,1,1,1,9
"3848",1085,27,29.6,1,3,0,0,9,0,0,1,1,10
"3849",6617,27,29.6,1,1,0,0,9,1,2,1,1,6
"3850",4691,27,29.6,1,2,0,0,15,0,2,1,1,6
"3851",4997,27,29.7,1,5,0,0,13,0,0,1,1,8
"3852",9311,27,29.7,1,3,0,0,12,1,0,1,1,5
"3853",5969,27,29.7,1,1,0,0,14,1,2,1,1,9
"3854",5707,27,29.7,1,2,0,0,12,1,2,1,1,5
"3855",5971,27,29.7,1,2,0,0,9,1,2,1,1,9
"3856",309,27,29.7,1,4,0,0,12,0,2,1,1,10
"3857",5143,27,29.7,1,1,0,0,15,0,1,1,1,5
"3858",5045,27,29.7,1,1,0,0,12,0,1,1,1,9
"3859",1139,27,29.7,1,3,0,0,14,0,2,1,1,7
"3860",3375,27,29.8,1,5,0,0,14,0,0,1,1,9
"3861",2709,27,29.8,1,3,0,0,15,0,0,1,1,8
"3862",5329,27,29.8,1,1,0,0,13,0,0,1,1,10
"3863",9209,27,29.8,1,2,0,0,12,1,1,1,1,5
"3864",9215,27,29.9,1,4,0,0,15,1,0,1,1,8
"3865",5817,27,29.9,1,1,0,0,12,1,2,1,1,9
"3866",915,27,29.9,1,2,0,0,15,0,0,1,1,8
"3867",2151,27,29.9,1,1,0,0,12,0,2,1,1,7
"3868",10465,27,30,1,5,0,0,12,1,1,1,1,6
"3869",3001,27,30,1,1,0,0,14,0,1,1,1,8
"3870",2643,27,30,1,4,0,0,9,0,2,1,1,5
"3877",6077,28,2.2,1,1,0,1,15,1,2,1,1,4
"3878",4214,28,3.2,1,2,0,1,12,0,8,1,1,7
"3879",5414,28,3.3,1,4,0,1,12,0,5,1,1,4
"3880",357,28,3.5,1,2,0,1,12,0,4,1,1,3
"3882",699,28,5.1,1,4,0,1,11,0,1,1,1,2
"3883",8221,28,5.3,1,4,0,1,9,1,6,1,1,2
"3884",6723,28,5.4,1,5,0,1,14,1,7,1,1,3
"3885",1464,28,5.4,1,1,0,1,10,0,2,1,1,9
"3886",4910,28,5.5,1,1,0,1,11,0,8,1,1,2
"3887",9456,28,5.9,1,5,0,1,12,1,3,1,1,0
"3888",1005,28,6,1,1,0,1,14,0,4,1,1,0
"3889",8678,28,6,1,3,0,1,15,1,1,1,1,7
"3890",3603,28,6.3,1,2,0,1,13,0,6,1,1,4
"3891",3328,28,6.8,1,2,0,1,10,0,7,1,1,5
"3892",9080,28,7.2,1,2,0,1,12,1,1,1,1,7
"3893",331,28,7.2,1,2,0,1,12,0,5,1,1,2
"3894",6015,28,7.8,1,5,0,1,10,1,7,1,1,2
"3895",6354,28,8.1,1,1,0,1,11,1,2,1,1,2
"3896",420,28,8.4,1,4,0,1,12,0,2,1,1,8
"3897",7773,28,8.8,1,4,0,1,15,1,5,1,1,1
"3898",10056,28,9.2,1,3,0,1,11,1,6,1,1,5
"3899",9972,28,9.5,1,3,0,1,9,1,8,1,1,0
"3900",6616,28,9.9,1,4,0,1,15,1,7,1,1,9
"3901",10797,28,10.7,1,3,0,1,13,1,1,1,1,3
"3902",1541,28,11,1,4,0,1,11,0,3,1,1,2
"3903",6372,28,11.4,1,2,0,1,10,1,4,1,1,6
"3904",6910,28,11.9,1,1,0,1,12,1,4,1,1,10
"3905",1180,28,13.5,1,4,0,1,12,0,6,1,1,2
"3906",644,28,13.8,1,1,0,1,11,0,4,1,1,4
"3907",2071,28,13.9,1,1,0,1,9,0,2,1,1,2
"3908",9376,28,14.2,1,3,0,1,15,1,8,1,1,8
"3909",4092,28,14.6,1,2,0,1,12,0,5,1,1,9
"3910",9210,28,14.7,1,4,0,1,10,1,4,1,1,5
"3911",6260,28,14.7,1,4,0,1,14,1,4,1,1,4
"3912",9866,28,14.8,1,5,0,1,12,1,1,1,1,9
"3913",1367,28,15,1,3,0,0,14,0,2,1,1,6
"3914",1653,28,15,1,3,0,0,12,0,2,1,1,9
"3915",199,28,15,1,1,0,0,9,0,1,1,1,6
"3916",3045,28,15.1,1,3,0,0,11,0,0,1,1,8
"3917",4375,28,15.1,1,4,0,0,12,0,1,1,1,6
"3918",1167,28,15.1,1,5,0,0,13,0,0,1,1,9
"3919",5877,28,15.1,1,3,0,0,10,1,1,1,1,7
"3920",10211,28,15.2,1,5,0,1,15,1,5,1,1,4
"3921",2641,28,15.2,1,1,0,0,9,0,1,1,1,5
"3922",5839,28,15.2,1,4,0,0,11,1,0,1,1,10
"3923",7355,28,15.2,1,1,0,0,12,1,1,1,1,10
"3924",2597,28,15.2,1,1,0,0,12,0,0,1,1,8
"3925",10309,28,15.2,1,2,0,0,13,1,2,1,1,8
"3926",2479,28,15.2,1,4,0,0,11,0,0,1,1,7
"3927",1242,28,15.2,1,4,0,1,13,0,5,1,1,2
"3928",6497,28,15.3,1,1,0,0,12,1,0,1,1,7
"3929",1003,28,15.3,1,2,0,0,12,0,2,1,1,9
"3930",3459,28,15.3,1,4,0,0,12,0,0,1,1,6
"3931",4017,28,15.3,1,3,0,0,9,0,1,1,1,5
"3932",807,28,15.3,1,2,0,0,12,0,2,1,1,8
"3933",1613,28,15.3,1,4,0,0,12,0,1,1,1,9
"3934",5127,28,15.3,1,1,0,0,13,0,2,1,1,9
"3935",9511,28,15.4,1,2,0,0,11,1,0,1,1,8
"3936",7765,28,15.5,1,1,0,0,10,1,0,1,1,10
"3937",4699,28,15.5,1,4,0,0,13,0,1,1,1,5
"3938",3189,28,15.5,1,2,0,0,14,0,2,1,1,10
"3939",9775,28,15.5,1,5,0,0,14,1,1,1,1,10
"3940",1018,28,15.5,1,1,0,1,14,0,8,1,1,10
"3941",3321,28,15.5,1,4,0,0,15,0,2,1,1,5
"3942",10665,28,15.6,1,5,0,0,12,1,0,1,1,8
"3943",9913,28,15.6,1,4,0,0,9,1,0,1,1,5
"3944",3147,28,15.6,1,5,0,0,11,0,0,1,1,8
"3945",7563,28,15.7,1,5,0,0,12,1,2,1,1,7
"3946",5463,28,15.7,1,1,0,0,12,1,1,1,1,5
"3947",8793,28,15.7,1,1,0,0,12,1,0,1,1,9
"3948",4827,28,15.7,1,3,0,0,12,0,0,1,1,7
"3949",9703,28,15.7,1,3,0,0,12,1,1,1,1,6
"3950",2598,28,15.7,1,1,0,1,10,0,4,1,1,0
"3951",5656,28,15.7,1,2,0,1,14,1,3,1,1,8
"3952",1257,28,15.7,1,1,0,0,10,0,1,1,1,10
"3953",6105,28,15.7,1,5,0,0,12,1,1,1,1,8
"3954",6109,28,15.8,1,5,0,0,14,1,2,1,1,6
"3955",7305,28,15.8,1,3,0,0,10,1,2,1,1,6
"3956",7459,28,15.8,1,4,0,0,14,1,1,1,1,9
"3957",2061,28,15.8,1,2,0,0,10,0,0,1,1,6
"3958",9483,28,15.9,1,2,0,0,15,1,1,1,1,8
"3959",6457,28,15.9,1,3,0,0,13,1,0,1,1,9
"3960",3043,28,15.9,1,4,0,1,9,0,3,1,1,3
"3961",8675,28,15.9,1,2,0,0,10,1,1,1,1,7
"3962",2989,28,16,1,2,0,0,9,0,0,1,1,10
"3963",3353,28,16,1,2,0,1,10,0,2,1,1,3
"3964",5421,28,16,1,1,0,0,14,1,2,1,1,7
"3965",10195,28,16,1,2,0,0,13,1,2,1,1,8
"3966",1679,28,16,1,1,0,0,12,0,1,1,1,7
"3967",10051,28,16,1,1,0,0,15,1,2,1,1,7
"3968",7123,28,16,1,4,0,0,11,1,2,1,1,8
"3969",8887,28,16.1,1,4,0,0,12,1,1,1,1,6
"3970",8739,28,16.1,1,5,0,1,11,1,6,1,1,1
"3971",1605,28,16.1,1,5,0,0,12,0,0,1,1,8
"3972",10423,28,16.2,1,5,0,1,12,1,8,1,1,0
"3973",6833,28,16.2,1,3,0,0,9,1,1,1,1,10
"3974",4079,28,16.2,1,5,0,0,9,0,0,1,1,7
"3975",10697,28,16.3,1,1,0,0,12,1,2,1,1,10
"3976",8033,28,16.3,1,1,0,0,12,1,1,1,1,8
"3977",10085,28,16.3,1,2,0,0,12,1,0,1,1,7
"3978",7377,28,16.3,1,2,0,0,12,1,0,1,1,6
"3979",451,28,16.3,1,1,0,0,13,0,1,1,1,5
"3980",969,28,16.4,1,1,0,0,11,0,2,1,1,9
"3981",9111,28,16.4,1,1,0,0,15,1,2,1,1,6
"3982",8524,28,16.5,1,1,0,1,15,1,4,1,1,4
"3983",1713,28,16.5,1,1,0,0,9,0,0,1,1,6
"3984",8961,28,16.5,1,3,0,0,9,1,1,1,1,9
"3985",9855,28,16.5,1,2,0,0,10,1,0,1,1,9
"3986",1727,28,16.5,1,2,0,0,12,0,1,1,1,10
"3987",10845,28,16.5,1,4,0,0,12,1,0,1,1,9
"3988",2879,28,16.5,1,5,0,0,12,0,1,1,1,7
"3989",10499,28,16.5,1,4,0,0,11,1,2,1,1,9
"3990",5489,28,16.6,1,4,0,0,14,1,2,1,1,6
"3991",10849,28,16.6,1,4,0,0,12,1,1,1,1,9
"3992",4289,28,16.6,1,4,0,0,12,0,0,1,1,10
"3993",5693,28,16.6,1,3,0,0,13,1,1,1,1,9
"3994",3209,28,16.6,1,2,0,0,15,0,0,1,1,7
"3995",913,28,16.7,1,1,0,0,13,0,0,1,1,7
"3996",8201,28,16.7,1,5,0,0,13,1,0,1,1,7
"3997",2733,28,16.7,1,5,0,0,14,0,2,1,1,6
"3998",1563,28,16.7,1,1,0,0,10,0,1,1,1,5
"3999",9431,28,16.8,1,1,0,0,15,1,0,1,1,8
"4000",179,28,16.8,1,2,0,0,11,0,0,1,1,7
"4001",9195,28,16.8,1,1,0,0,12,1,1,1,1,7
"4002",9277,28,16.8,1,5,0,0,12,1,1,1,1,5
"4003",611,28,16.8,1,2,0,0,13,0,0,1,1,6
"4004",3307,28,16.9,1,5,0,0,11,0,2,1,1,5
"4005",1581,28,16.9,1,3,0,0,10,0,2,1,1,7
"4006",3841,28,16.9,1,5,0,0,10,0,0,1,1,8
"4007",6855,28,17,1,2,0,0,14,1,2,1,1,7
"4008",8655,28,17,1,2,0,0,14,1,1,1,1,10
"4009",771,28,17,1,3,0,0,12,0,0,1,1,6
"4010",10651,28,17,1,2,0,0,12,1,0,1,1,6
"4011",5883,28,17,1,4,0,0,10,1,2,1,1,9
"4012",9731,28,17,1,5,0,0,12,1,1,1,1,7
"4013",8827,28,17,1,4,0,0,14,1,0,1,1,5
"4014",7490,28,17,1,2,0,1,12,1,3,1,1,9
"4015",2799,28,17.1,1,1,0,0,12,0,1,1,1,5
"4016",5651,28,17.1,1,2,0,0,10,1,0,1,1,8
"4017",8413,28,17.1,1,5,0,0,15,1,1,1,1,8
"4018",1490,28,17.1,1,2,0,1,12,0,8,1,1,7
"4019",4727,28,17.1,1,5,0,0,12,0,1,1,1,5
"4020",4857,28,17.1,1,1,0,0,10,0,1,1,1,10
"4021",3447,28,17.2,1,3,0,0,13,0,2,1,1,6
"4022",8435,28,17.3,1,2,0,0,15,1,0,1,1,8
"4023",3815,28,17.3,1,4,0,0,14,0,2,1,1,8
"4024",2827,28,17.3,1,4,0,0,12,0,1,1,1,5
"4025",3501,28,17.3,1,2,0,0,9,0,2,1,1,9
"4026",2781,28,17.3,1,1,0,0,12,0,1,1,1,9
"4027",8213,28,17.3,1,5,0,0,14,1,2,1,1,10
"4028",765,28,17.4,1,3,0,0,14,0,0,1,1,5
"4029",325,28,17.4,1,1,0,0,10,0,2,1,1,6
"4030",963,28,17.4,1,4,0,0,12,0,2,1,1,10
"4031",10605,28,17.5,1,5,0,0,14,1,2,1,1,7
"4032",1765,28,17.5,1,5,0,0,12,0,2,1,1,8
"4033",10799,28,17.5,1,5,0,0,12,1,0,1,1,9
"4034",1279,28,17.6,1,1,0,0,13,0,2,1,1,5
"4035",7203,28,17.6,1,5,0,0,11,1,2,1,1,5
"4036",9027,28,17.6,1,1,0,0,11,1,0,1,1,9
"4037",2869,28,17.6,1,1,0,0,11,0,2,1,1,5
"4038",2972,28,17.6,1,3,0,1,12,0,3,1,1,1
"4039",1775,28,17.6,1,4,0,0,10,0,2,1,1,9
"4040",6222,28,17.7,1,1,0,1,9,1,3,1,1,7
"4041",2199,28,17.7,1,2,0,0,13,0,2,1,1,10
"4042",1612,28,17.8,1,2,0,1,12,0,5,1,1,6
"4043",1061,28,17.8,1,5,0,0,10,0,0,1,1,6
"4044",6919,28,17.8,1,4,0,0,12,1,1,1,1,6
"4045",5689,28,17.8,1,4,0,0,12,1,0,1,1,10
"4046",3827,28,17.8,1,3,0,0,12,0,1,1,1,8
"4047",4945,28,17.9,1,3,0,0,14,0,0,1,1,5
"4048",7813,28,17.9,1,2,0,0,10,1,1,1,1,7
"4049",6247,28,17.9,1,1,0,0,15,1,1,1,1,10
"4050",10177,28,17.9,1,2,0,0,15,1,2,1,1,6
"4051",5809,28,17.9,1,3,0,0,15,1,0,1,1,5
"4052",1229,28,17.9,1,2,0,0,9,0,2,1,1,8
"4053",7135,28,18,1,2,0,0,9,1,2,1,1,6
"4054",8575,28,18,1,2,0,0,11,1,2,1,1,9
"4055",1991,28,18,1,4,0,0,13,0,0,1,1,5
"4056",6829,28,18,1,3,0,0,12,1,2,1,1,5
"4057",6169,28,18,1,5,0,0,12,1,0,1,1,7
"4058",6515,28,18.1,1,5,0,0,9,1,2,1,1,10
"4059",9897,28,18.1,1,4,0,0,13,1,1,1,1,7
"4060",8234,28,18.1,1,5,0,1,13,1,4,1,1,4
"4061",7673,28,18.1,1,4,0,0,11,1,1,1,1,6
"4062",4927,28,18.1,1,3,0,0,14,0,0,1,1,9
"4063",302,28,18.1,1,1,0,1,13,0,5,1,1,8
"4064",10031,28,18.1,1,1,0,0,13,1,2,1,1,10
"4065",3825,28,18.1,1,3,0,0,14,0,1,1,1,5
"4066",2669,28,18.2,1,3,0,0,13,0,2,1,1,5
"4067",7769,28,18.2,1,3,0,0,11,1,1,1,1,5
"4068",9837,28,18.3,1,4,0,0,13,1,2,1,1,9
"4069",385,28,18.3,1,2,0,0,11,0,0,1,1,10
"4070",9281,28,18.3,1,1,0,0,10,1,2,1,1,10
"4071",1725,28,18.4,1,1,0,0,10,0,1,1,1,7
"4072",9782,28,18.4,1,1,0,1,14,1,3,1,1,1
"4073",1209,28,18.4,1,1,0,0,10,0,2,1,1,6
"4074",4825,28,18.4,1,2,0,0,14,0,0,1,1,8
"4075",1388,28,18.5,1,3,0,1,11,0,5,1,1,4
"4076",2497,28,18.5,1,4,0,0,15,0,0,1,1,10
"4077",5847,28,18.5,1,5,0,0,11,1,2,1,1,10
"4078",8865,28,18.5,1,3,0,0,11,1,1,1,1,7
"4079",10457,28,18.6,1,2,0,0,13,1,2,1,1,9
"4080",2077,28,18.6,1,4,0,0,10,0,2,1,1,6
"4081",409,28,18.6,1,1,0,0,13,0,1,1,1,6
"4082",767,28,18.6,1,4,0,0,15,0,1,1,1,10
"4083",1397,28,18.6,1,1,0,0,10,0,2,1,1,6
"4084",10419,28,18.6,1,4,0,0,10,1,0,1,1,10
"4085",9941,28,18.7,1,1,0,0,9,1,1,1,1,8
"4086",4501,28,18.7,1,2,0,0,10,0,1,1,1,5
"4087",2377,28,18.7,1,2,0,0,12,0,1,1,1,10
"4088",2675,28,18.7,1,2,0,0,10,0,0,1,1,5
"4089",3739,28,18.8,1,1,0,0,14,0,0,1,1,10
"4090",3505,28,18.9,1,4,0,0,11,0,1,1,1,10
"4091",8367,28,18.9,1,5,0,0,12,1,1,1,1,10
"4092",1643,28,19,1,5,0,0,12,0,1,1,1,10
"4093",6951,28,19,1,3,0,0,10,1,0,1,1,6
"4094",5457,28,19.1,1,3,0,0,9,1,2,1,1,7
"4095",10365,28,19.1,1,5,0,0,11,1,0,1,1,7
"4096",7795,28,19.2,1,2,0,0,12,1,2,1,1,7
"4097",3703,28,19.3,1,4,0,0,11,0,2,1,1,6
"4098",9569,28,19.3,1,5,0,0,13,1,2,1,1,6
"4099",2309,28,19.3,1,3,0,0,10,0,0,1,1,10
"4100",8195,28,19.3,1,5,0,0,11,1,0,1,1,8
"4101",10185,28,19.4,1,2,0,0,12,1,0,1,1,9
"4102",6665,28,19.4,1,4,0,0,11,1,2,1,1,7
"4103",2171,28,19.4,1,3,0,0,11,0,1,1,1,10
"4104",377,28,19.4,1,1,0,0,11,0,2,1,1,7
"4105",57,28,19.4,1,3,0,0,9,0,2,1,1,10
"4106",5661,28,19.4,1,2,0,0,14,1,1,1,1,5
"4107",10707,28,19.5,1,4,0,0,10,1,1,1,1,6
"4108",1285,28,19.5,1,2,0,0,14,0,2,1,1,8
"4109",6403,28,19.5,1,2,0,0,9,1,1,1,1,9
"4110",4949,28,19.5,1,1,0,0,11,0,0,1,1,6
"4111",5445,28,19.6,1,5,0,0,15,1,2,1,1,9
"4112",9539,28,19.6,1,1,0,0,14,1,1,1,1,8
"4113",1217,28,19.6,1,2,0,0,14,0,2,1,1,10
"4114",8697,28,19.6,1,1,0,0,10,1,0,1,1,7
"4115",5599,28,19.6,1,2,0,0,10,1,2,1,1,5
"4116",2195,28,19.7,1,1,0,0,15,0,1,1,1,8
"4117",10805,28,19.7,1,3,0,0,12,1,2,1,1,5
"4118",8925,28,19.7,1,2,0,0,13,1,1,1,1,6
"4119",8533,28,19.7,1,5,0,0,10,1,2,1,1,7
"4120",3143,28,19.8,1,4,0,0,11,0,1,1,1,6
"4121",2011,28,19.8,1,1,0,0,11,0,0,1,1,5
"4122",10363,28,19.8,1,5,0,0,13,1,0,1,1,6
"4123",4923,28,19.9,1,5,0,0,14,0,2,1,1,5
"4124",1213,28,19.9,1,2,0,0,11,0,0,1,1,6
"4125",2883,28,19.9,1,5,0,0,15,0,1,1,1,8
"4126",8881,28,20,1,1,0,0,11,1,1,1,1,7
"4127",1323,28,20,1,2,0,0,15,0,1,1,1,5
"4128",6733,28,20,1,2,0,0,12,1,2,1,1,6
"4129",10601,28,20.1,1,5,0,0,11,1,0,1,1,5
"4130",1393,28,20.1,1,2,0,0,9,0,2,1,1,6
"4131",8571,28,20.1,1,4,0,0,12,1,1,1,1,8
"4132",5021,28,20.1,1,2,0,0,10,0,0,1,1,5
"4133",3181,28,20.1,1,1,0,0,12,0,1,1,1,7
"4134",9997,28,20.2,1,5,0,0,9,1,1,1,1,9
"4135",2417,28,20.3,1,1,0,0,10,0,1,1,1,9
"4136",9657,28,20.3,1,2,0,0,15,1,0,1,1,7
"4137",3937,28,20.3,1,1,0,0,11,0,1,1,1,7
"4138",7337,28,20.4,1,4,0,0,10,1,0,1,1,5
"4139",9221,28,20.4,1,4,0,0,15,1,2,1,1,5
"4140",7533,28,20.4,1,3,0,0,14,1,1,1,1,5
"4141",9727,28,20.4,1,3,0,0,10,1,2,1,1,5
"4142",4935,28,20.5,1,3,0,0,12,0,2,1,1,9
"4143",1103,28,20.5,1,2,0,0,11,0,2,1,1,6
"4144",6053,28,20.5,1,4,0,0,12,1,2,1,1,5
"4145",2397,28,20.6,1,5,0,0,9,0,0,1,1,10
